,GENE.ID,Hsap_IMR90iPSCs_CPCs_1G_Rep1,Hsap_IMR90iPSCs_CPCs_1G_Rep2,Hsap_IMR90iPSCs_CPCs_1G_Rep3,Hsap_IMR90iPSCs_CPCs_suG_Rep1,Hsap_IMR90iPSCs_CPCs_suG_Rep2,Hsap_IMR90iPSCs_CPCs_suG_Rep3,Hsap_TK6cells_LCL_1G_Rep1_SRR1805693,Hsap_TK6cells_LCL_1G_Rep2_SRR1805694,Hsap_TK6cells_LCL_suG_Rep1_SRR1805691,Hsap_TK6cells_LCL_suG_Rep2_SRR1805692
4101,ENSG00000115414,21151.39773,27774.78732,34434.79697,14301.10752,16634.42784,34277.04489,258.5022813,309.1379363,403.213191,194.685245
4102,ENSG00000115415,798.8754479,923.147769,698.9962091,681.6882904,840.608778,816.0136448,4152.249549,4647.673557,4862.262702,4549.31302
4103,ENSG00000115419,1073.978405,963.2677817,790.0884393,1081.864641,1210.592978,834.8485761,9799.330313,10850.25916,12212.51124,12699.04565
4104,ENSG00000115421,420.3954166,290.5506516,368.4188257,284.2692318,338.9491903,356.150375,1313.744399,1425.621143,1364.722796,1392.779242
4105,ENSG00000115423,14.46767883,49.24258501,14.75071341,16.30059822,20.48321753,32.26734104,36.66782934,46.60917953,28.34251241,14.0093779
4106,ENSG00000115425,122.9569938,135.0765751,76.50344523,134.3623201,127.1357094,114.3643428,632.002908,751.5803165,696.8011408,738.9850113
4107,ENSG00000115446,329.4417822,421.269985,339.3193783,388.502642,389.7712287,323.8226973,1014.548904,1090.98724,1090.778594,1131.14628
4108,ENSG00000115457,1005.321287,1394.045969,591.8939276,591.9012942,528.7784185,600.9380692,NA,NA,NA,NA
4109,ENSG00000115459,259.8800145,280.8287735,224.9136202,272.4297241,241.4108435,264.7341023,872.7040399,773.6990024,872.8551649,865.9404648
4110,ENSG00000115461,9813.79835,6023.7172,3217.988983,5544.525337,3751.82656,3271.564271,19.10048938,11.87437837,15.63628449,13.50097709
4111,ENSG00000115464,2683.047913,2157.612603,2732.306132,2764.817142,2905.347507,2817.750958,6578.608567,7312.676593,7269.00751,6475.483886
4112,ENSG00000115468,230.2891653,245.8257101,216.9010121,194.7504906,188.0136386,200.5129124,NA,NA,NA,NA
4113,ENSG00000115474,15.19773958,12.79080979,1.919151987,0,5.415921619,0,NA,NA,NA,NA
4114,ENSG00000115484,3418.733724,3394.67318,3123.964585,3444.809639,3406.538605,3365.704917,22330.47542,22840.7501,22384.05801,26062.45269
4115,ENSG00000115486,832.0835815,916.0023805,729.824345,760.9359224,747.1227341,783.3480924,545.549639,641.7044166,656.1675138,720.3852182
4116,ENSG00000115504,673.2209041,862.1385551,661.4663734,555.8528966,996.9199102,861.5939033,1868.666756,2201.151849,2116.826451,2134.950602
4117,ENSG00000115507,3.441728279,4.235829044,1.250361345,1.151501069,0,4.531867395,113.4150051,115.8193183,119.7090161,103.8821086
4118,ENSG00000115514,277.5430469,377.2384951,334.7258525,315.0832499,310.0025955,288.4619887,2599.402006,2767.568012,2500.310024,3079.825005
4119,ENSG00000115520,172.7194613,192.0902435,232.1938543,238.873893,182.8832673,207.0691854,1102.809776,1094.187646,964.4438024,1157.650964
4120,ENSG00000115523,4.324190235,6.874332426,0,1.368189536,0,1.03285557,8.220821485,9.409438937,5.254669686,2.598002421
4121,ENSG00000115524,8118.40542,7133.177653,8986.186102,8849.351295,8379.932029,8501.113144,35055.29965,35339.36511,34575.31798,31941.15571
4122,ENSG00000115525,634.5846788,700.783418,588.955919,438.9081813,518.5932342,437.4276897,1000.616752,1006.829201,1050.578081,913.8051537
4123,ENSG00000115526,504.9423734,468.1274297,476.1061771,481.8561228,523.6988197,443.9660885,1061.009578,991.1210791,1062.970408,1112.321529
4124,ENSG00000115539,292.9055289,346.7841071,379.6879883,339.6941363,309.9848482,362.8070145,1319.445473,1443.479104,1310.369166,1366.161011
4125,ENSG00000115540,660.8005625,663.9462449,639.2680749,711.8099823,726.0737291,642.8462436,3234.47364,3727.122258,3370.878003,3762.731008
4126,ENSG00000115541,909.0915253,1118.060059,1119.389483,1174.315169,1028.134794,1188.172776,8751.319476,8813.100252,7959.237319,9877.080522
4127,ENSG00000115548,1056.75417,1011.254683,1573.788243,1136.304084,1230.29639,1303.127014,7422.358346,7948.086079,6184.290372,4314.328493
4128,ENSG00000115556,47.043769,70.4471567,31.54560112,41.38696461,52.88048669,52.21831206,2.73110462,3.585016341,11.95109787,1.230623524
4129,ENSG00000115561,969.1436275,823.7983377,984.4336362,919.2178171,1054.923353,831.9806975,1753.862776,1867.328348,1603.602728,1676.190096
4130,ENSG00000115568,401.8127366,430.2187583,522.5791896,461.359696,456.7438278,534.7627724,1006.69151,958.7425217,906.4916626,918.8827571
4131,ENSG00000115590,NA,NA,NA,NA,NA,NA,122.4247299,124.8847785,132.7722103,126.699032
4132,ENSG00000115593,300.1616545,136.8088541,226.8679623,19.17652115,72.46252215,236.1372069,NA,NA,NA,NA
4133,ENSG00000115594,170.6086364,275.0089004,100.2068438,143.8065638,183.9409032,40.35254142,835.5453662,819.4904421,953.5373237,921.7490385
4134,ENSG00000115596,112.2647519,161.8916505,18.90526634,19.34502179,73.51475895,40.16107074,NA,NA,NA,NA
4135,ENSG00000115602,4.339215217,10.85107106,5.778091629,2.114883008,2.678950523,0,NA,NA,NA,NA
4136,ENSG00000115604,66.1563103,80.37826715,16.23196966,33.10753255,94.49558039,33.47340384,320.3695699,320.9150446,333.7459761,315.955507
4137,ENSG00000115607,NA,NA,NA,NA,NA,NA,1.061843459,7.279393663,8.324427875,8.951841544
4138,ENSG00000115616,0,0.735016865,8.841362734,0.799272386,1.012444694,2.552759801,51.37896112,53.83742892,59.29818314,92.95386634
4139,ENSG00000115641,175.3590028,164.7546228,118.304001,68.11796656,89.27492736,63.57585526,284.8707943,249.7160921,272.492552,339.4519278
4140,ENSG00000115648,92.6152473,55.47926155,16.52768546,8.809545823,28.6257973,9.038295103,NA,NA,NA,NA
4141,ENSG00000115649,472.250722,451.1545052,442.4734371,479.5681761,433.5274651,513.3667798,2040.900621,1906.020353,1968.372588,2035.322779
4142,ENSG00000115652,477.5277427,533.1951141,629.9144303,546.0197675,481.9651272,609.6752101,1246.06157,1367.375036,1389.760778,1372.546973
4143,ENSG00000115657,229.4387225,222.4293827,199.5675696,137.2323553,170.1394864,171.7793027,2097.20867,1895.74185,2373.493187,1637.370786
4144,ENSG00000115661,365.8375643,381.0891195,313.7917431,358.7665612,323.5179849,305.0417813,1299.827819,1327.866993,1404.911113,1330.038623
4145,ENSG00000115665,394.0225128,127.9774834,391.7277927,899.5330548,399.1448416,360.0522395,NA,NA,NA,NA
4146,ENSG00000115677,10669.5217,11797.34343,10380.66158,9907.227454,11107.53475,10385.36224,12948.51608,14813.14515,13712.33814,15926.94448
4147,ENSG00000115685,549.0996044,654.569691,615.5244548,581.0760563,639.5654205,548.8970339,3029.935762,3004.517417,3010.187762,3390.999486
4148,ENSG00000115687,296.8478864,305.8472495,319.1675977,355.2349544,469.9938984,408.8057937,2912.563705,2837.139175,2960.732433,2457.84464
4149,ENSG00000115694,2500.863089,2429.210663,2307.320315,2278.553375,2051.939754,2260.546652,2606.85757,2224.698467,2787.582969,2280.909146
4150,ENSG00000115705,NA,NA,NA,NA,NA,NA,5.837166015,7.629415457,7.026133324,4.141858949
4151,ENSG00000115718,2.018258111,6.457731925,1.56852082,2.366788554,6.697683964,4.443563326,NA,NA,NA,NA
4152,ENSG00000115738,3235.107504,3192.93373,3106.445934,3882.090279,4099.744885,4194.047283,3512.713467,3429.462215,3730.981414,3615.392166
4153,ENSG00000115750,353.5786454,395.5490943,298.0562089,322.4082238,388.3285022,322.4372492,818.9265028,992.0889697,1110.652406,902.7151394
4154,ENSG00000115756,276.8657782,230.7361523,374.5272219,317.7719763,253.3730988,306.1133529,453.2134408,442.8962157,556.5436341,509.2750385
4155,ENSG00000115758,4719.046449,3884.085437,6229.435486,6633.364737,5787.393031,6302.844161,27463.38082,27811.40913,23416.93156,28544.39303
4156,ENSG00000115760,1986.049618,1816.325313,2114.234624,1704.622144,2351.164349,2294.129911,7617.521223,6955.432511,7113.274762,6433.353153
4157,ENSG00000115761,394.6519266,480.1748403,491.4192745,399.9149101,502.029058,459.9552176,2696.488249,2945.129342,2625.67114,2854.01742
4158,ENSG00000115762,1024.733401,1066.712674,1160.152624,1000.140106,1060.924782,1119.787775,6012.109765,6637.66675,6098.610537,6263.062176
4159,ENSG00000115806,1697.466479,1975.778569,1838.53039,1917.745066,1803.846346,1843.352559,5341.696977,5272.683728,4902.229382,5219.32169
4160,ENSG00000115808,869.1889816,967.4380665,847.6707635,899.8162463,925.4966198,995.2418874,2311.315544,2444.09006,2076.535004,2179.254209
4161,ENSG00000115816,928.5972497,943.4195122,804.4018543,907.0228018,1133.421725,979.8685788,8271.026012,8511.269747,8012.308144,9237.968018
4162,ENSG00000115825,992.2962487,1039.845581,1000.594075,1091.447638,1121.416344,1018.972828,NA,NA,NA,NA
4163,ENSG00000115827,387.6344029,377.767303,340.5437298,351.4885526,365.3040816,357.3794384,1947.596348,2005.72018,1899.226869,1956.060345
4164,ENSG00000115828,31.6573793,43.40148071,13.06275472,17.26299288,16.41090414,11.79264442,NA,NA,NA,NA
4165,ENSG00000115839,957.6944622,1018.916191,944.7455282,1048.748072,1102.959363,1081.471573,3157.434171,3038.422345,3052.132982,3647.441542
4166,ENSG00000115840,199.5928315,170.4063398,244.968414,180.9808302,198.6406286,239.6504727,2330.315568,2508.948413,2376.039035,2469.240161
4167,ENSG00000115841,30.7752303,29.87625892,26.73662753,38.6829873,40.40863526,36.51343635,NA,NA,NA,NA
4168,ENSG00000115844,89.38441457,102.4744644,21.90466937,11.48320376,43.80584525,38.86248339,6.839820878,11.01581526,13.07597648,0.937856663
4169,ENSG00000115866,1231.28712,1604.531367,1231.771429,1194.330523,1173.965817,1145.160297,8240.485289,9410.500065,7761.240285,7992.598596
4170,ENSG00000115875,1956.795995,2240.754124,2361.658319,2535.482984,2559.925502,2680.925029,12813.54678,12821.96319,11376.03724,12615.40086
4171,ENSG00000115884,242.9516828,266.8061765,136.2342083,110.3989089,198.8809392,169.4592514,1054.691809,1021.796516,1387.084751,1068.226352
4172,ENSG00000115896,19.74383366,5.681584904,15.63691372,8.901527581,18.79293966,18.13773988,NA,NA,NA,NA
4173,ENSG00000115902,104.1617979,92.51536755,124.0723097,115.6382585,113.997147,154.0863919,2932.96648,2848.583941,2834.86363,3338.185805
4174,ENSG00000115904,985.2827162,1000.81209,1093.964214,905.3274932,1108.203964,1016.519281,1681.10689,1785.308795,1760.647996,1473.304447
4175,ENSG00000115919,18.27931323,15.05968334,37.05384212,44.07841772,30.26930938,24.42070587,700.2202178,750.3476325,736.4471393,848.511587
4176,ENSG00000115935,2212.129769,2812.282756,2355.398979,2660.18229,2901.970457,2317.486611,11213.18169,11135.33339,10163.0648,11438.20019
4177,ENSG00000115942,407.73498,394.0348132,438.5249034,338.3186731,429.6787196,461.643177,2360.212266,2696.218981,2432.666271,2437.401838
4178,ENSG00000115944,886.2824364,773.5646909,805.4388297,857.4631858,836.9567288,796.5319214,4081.124334,4654.341954,4455.315162,4407.585181
4179,ENSG00000115946,215.0061136,341.8052433,303.0687346,303.624281,312.8795648,312.529203,2328.322419,2337.92821,2098.092001,2613.640495
4180,ENSG00000115947,576.8310635,530.9273616,755.0900615,766.1258761,613.9788868,702.9047171,2486.392014,2621.322839,2547.543851,2471.715272
4181,ENSG00000115956,NA,NA,NA,NA,NA,NA,14825.71739,15565.6534,13547.75397,16762.74212
4182,ENSG00000115963,456.2967297,654.6720584,439.5208181,440.9047474,474.7811658,425.4343501,2072.462518,2344.347694,2471.268674,2260.562307
4183,ENSG00000115966,944.511191,811.6995698,841.6704398,859.7674467,1072.185528,972.1535908,2553.137246,2979.043577,2841.986442,2773.74891
4184,ENSG00000115970,373.5204569,432.1803438,468.1925011,439.0331958,452.6683458,386.1593411,2085.710801,2299.665724,2204.111553,2362.101338
4185,ENSG00000115977,639.5986113,537.3089824,835.9419562,680.8478251,675.8931764,828.0798242,1583.257003,1452.986744,1431.911525,1417.677305
4186,ENSG00000115993,630.2955039,679.5319488,816.8804379,681.6024305,719.6930565,797.2618227,1686.055239,1794.41523,1800.364597,1878.705453
4187,ENSG00000115998,163.8682554,96.13494987,109.7045607,95.83848048,69.81474755,96.97593367,388.4266233,431.2185278,512.9071761,448.8876092
4188,ENSG00000116001,3474.102163,3015.905747,3426.797452,3221.258175,2928.883347,3170.561751,6620.316183,6656.68962,7234.292037,6307.722181
4189,ENSG00000116005,1564.248831,1613.263558,1982.686973,1638.595201,1698.643202,1702.57116,330.5966532,371.8675119,354.8837989,298.9481573
4190,ENSG00000116014,12.2448193,7.238958465,13.84353541,7.155970863,9.771295619,5.128099925,NA,NA,NA,NA
4191,ENSG00000116016,9080.770161,11167.01926,2774.972877,2392.186743,6756.284975,3103.301042,0.567797695,12.25403102,6.831943259,1.262218088
4192,ENSG00000116017,3934.49706,5031.925707,3651.764305,3620.202996,4240.766451,3667.800542,1762.276777,1631.596176,1595.167666,1672.295085
4193,ENSG00000116030,1620.134371,1721.137771,2008.052137,2087.968344,1979.769155,2005.924917,7490.61931,8123.061817,7433.041081,8799.836723
4194,ENSG00000116032,170.9558039,114.5580219,83.24023873,162.9015169,105.6025147,126.5010358,NA,NA,NA,NA
4195,ENSG00000116035,3.254746008,3.265870327,0,4.556984222,1.612856338,5.483887152,NA,NA,NA,NA
4196,ENSG00000116039,24.32733161,63.43950415,31.10405791,37.33002004,29.06793631,19.5145951,NA,NA,NA,NA
4197,ENSG00000116044,1132.496563,786.8462118,1637.649512,1056.875821,1071.554098,1370.593945,2761.114309,2756.388846,2880.332825,3334.309122
4198,ENSG00000116062,2240.923393,2662.862625,2314.953608,2357.478011,2681.784741,2805.4818,7850.5151,7999.054118,8088.596325,8326.168682
4199,ENSG00000116095,279.6120424,212.2534038,274.9551334,271.4532598,268.4826784,251.3935835,487.4588332,658.7661815,611.2767268,537.628523
4200,ENSG00000116096,201.9422955,218.8425779,139.1402121,165.5983952,188.2462095,161.3157592,NA,NA,NA,NA
4201,ENSG00000116106,693.4380648,981.0830325,347.6830129,625.2151154,1093.572455,323.9444533,NA,NA,NA,NA
4202,ENSG00000116117,58.80258059,90.28229049,103.6676555,85.25925442,94.4581785,135.1111948,NA,NA,NA,NA
4203,ENSG00000116120,594.6082075,757.6620225,726.9454626,703.6857716,713.0905923,752.2772178,8206.534233,8593.395326,7221.759562,8737.162929
4204,ENSG00000116127,591.1018136,681.085575,761.5471234,817.8482446,807.2163686,1177.608369,2397.59504,2680.087859,4406.231796,2216.441052
4205,ENSG00000116128,1659.554556,1633.055067,1998.056104,1608.446386,1817.158477,2123.275648,2003.569355,2218.0095,2378.919009,2113.404483
4206,ENSG00000116132,2082.476438,3066.142601,1743.967191,2203.326427,2689.028663,1759.176145,2151.759926,2509.054428,2190.121465,2666.964191
4207,ENSG00000116133,2298.60807,1805.614917,3860.050013,2978.932556,3794.542059,3564.55579,15495.47523,15028.93605,17304.81491,16923.12312
4208,ENSG00000116138,441.3099874,497.3357386,476.8523679,407.25126,481.0708374,363.2503629,799.3581961,932.0467574,716.3617373,864.643952
4209,ENSG00000116141,228.5693344,377.6421321,226.5471341,240.2871568,293.7736409,222.1553384,NA,NA,NA,NA
4210,ENSG00000116147,13.08924636,2.492876054,9.051873343,11.74689178,2.289203095,13.52282583,NA,NA,NA,NA
4211,ENSG00000116151,200.0992394,241.8571212,168.0007594,218.0770028,213.4706144,185.5335191,143.1271273,140.839136,115.3849575,100.7277716
4212,ENSG00000116157,42.57882051,51.5892738,17.65787561,16.44218547,34.30499459,26.77256987,NA,NA,NA,NA
4213,ENSG00000116161,883.6987513,1021.896273,1047.857424,929.9360235,899.5279183,823.0417549,10155.83685,9303.199835,9146.151128,17141.69918
4214,ENSG00000116171,588.2577055,659.929227,633.1265523,696.856962,655.3026788,625.2994054,2860.867908,3099.888377,2710.192617,2881.453449
4215,ENSG00000116176,8.163111188,5.286161894,12.07884459,16.28600527,3.88780429,18.3588759,NA,NA,NA,NA
4216,ENSG00000116183,1477.479602,1890.464747,305.5700591,286.6646093,1079.479717,387.6580123,NA,NA,NA,NA
4217,ENSG00000116191,1517.70688,1597.82441,1689.357943,1232.864224,1481.463993,1577.004137,NA,NA,NA,NA
4218,ENSG00000116194,0.979569418,2.780709186,1.246549347,3.023416968,0,3.187763219,NA,NA,NA,NA
4219,ENSG00000116198,365.6765408,474.5223264,404.9291067,493.6482424,310.756458,396.5106087,1512.09796,1671.282439,1711.874238,1665.979303
4220,ENSG00000116199,1278.389667,1225.802083,1574.4193,1334.881174,1408.355047,1513.022047,1983.534997,2263.743811,2123.639087,2184.053409
4221,ENSG00000116205,170.1968002,166.4039975,166.6728896,147.9106857,231.1898906,118.727597,1168.867678,1123.395736,1003.887916,1202.8836
4222,ENSG00000116209,1568.171728,1736.742821,1348.068823,1718.105625,1839.604251,1515.279123,2116.931023,2324.395109,2416.515696,2299.56435
4223,ENSG00000116212,915.4268649,934.8250738,857.9424551,1010.992874,991.1670604,895.8807786,882.3496286,937.5361556,827.4489235,880.3906972
4224,ENSG00000116213,348.9163979,398.5877984,319.5909345,333.7910838,309.2498478,336.3544778,1567.958139,1465.727522,1842.782138,1657.821232
4225,ENSG00000116221,861.9370949,985.5885724,866.5357172,901.1581484,1047.72231,864.29919,8256.353123,8006.804465,7591.406667,8407.029302
4226,ENSG00000116237,1432.630193,1770.21013,1456.691171,1250.816577,1449.353731,1461.11732,4579.062459,4727.98696,4661.80072,4696.427882
4227,ENSG00000116251,6146.995083,6705.443749,6127.627163,6257.84536,6401.836323,6265.057652,25303.88601,25915.19837,24653.70844,27113.12247
4228,ENSG00000116254,12.56668357,30.65404685,8.732770058,6.289996079,16.81809562,16.97353239,11.6585752,16.37089933,19.59894383,15.15766745
4229,ENSG00000116260,866.6164737,780.0119872,1320.462546,1078.552854,977.8797934,1301.39646,587.6029602,565.6117474,633.4178324,511.4679893
4230,ENSG00000116266,487.5354542,473.8215206,473.2793257,535.0383956,494.6625188,447.7183491,1956.178901,2342.822285,2126.231711,2308.003634
4231,ENSG00000116273,748.6713696,691.1558932,721.6392914,672.4081679,711.8535337,617.0138077,879.390667,837.018588,927.1185141,816.7918182
4232,ENSG00000116285,1561.413702,1392.179089,1246.950934,1285.110904,1259.650134,1328.410095,627.154858,607.1310328,615.3354584,547.5582488
4233,ENSG00000116288,1860.706929,2206.323107,2010.687177,1953.70232,1933.527223,1992.035103,9963.398536,10493.00102,9628.283335,11008.18357
4234,ENSG00000116299,13.07206717,10.15306591,9.482480745,3.788209462,2.295796451,13.85351733,23.78696719,4.394972375,9.129107891,11.61795405
4235,ENSG00000116329,15.41025583,24.91595486,14.28187935,12.25601986,16.66081124,19.25379002,NA,NA,NA,NA
4236,ENSG00000116337,1617.951548,1304.48132,1537.445834,1760.869139,1405.194937,1639.807223,1947.968527,1762.548804,1970.973227,1447.890848
4237,ENSG00000116350,1931.227733,1845.908665,1830.099353,1786.36961,1990.574261,1904.49357,6669.404748,6140.306347,6818.995963,6044.152214
4238,ENSG00000116353,242.9065832,297.4386592,252.6404245,282.6993395,251.9682016,232.5643991,1141.644472,1168.60677,1199.006153,1041.209526
4239,ENSG00000116396,71.34515881,74.55255522,66.61608794,59.6386281,79.72195636,79.25910902,3.933840629,7.651915073,1.198265247,1.663456252
4240,ENSG00000116406,770.7539994,768.4746471,846.4647385,815.142222,758.0388066,717.9066973,2221.43986,2625.381519,2584.147287,2544.07266
4241,ENSG00000116455,597.4504216,709.7911556,757.8475516,627.7029994,680.2201291,731.4996329,3664.773043,3585.58899,3593.580448,3659.87325
4242,ENSG00000116459,1757.741712,2005.643421,1949.04255,1974.023542,1827.856804,2033.2533,17921.72763,18207.78303,17902.75566,19685.50509
